,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
661,veris,1.4.1,attribute.availability,attribute.availability.variety.Destruction,Destruction,related-to,T1485,Data Destruction,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
662,veris,1.4.1,attribute.availability,attribute.availability.variety.Interruption,Interruption,related-to,T1485,Data Destruction,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
663,veris,1.4.1,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1485.001,Lifecycle-Triggered Deletion,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
664,veris,1.4.1,attribute.availability,attribute.availability.variety.Destruction,Destruction,related-to,T1485.001,Lifecycle-Triggered Deletion,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
665,veris,1.4.1,attribute.availability,attribute.availability.variety.Interruption,Interruption,related-to,T1485.001,Lifecycle-Triggered Deletion,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
666,veris,1.4.1,action.malware,action.malware.variety.Ransomware,Ransomware (encrypt or seize stored data),related-to,T1486,Data Encrypted for Impact,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
667,veris,1.4.1,attribute.availability,attribute.availability.variety.Interruption,Interruption,related-to,T1486,Data Encrypted for Impact,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
668,veris,1.4.1,attribute.availability,attribute.availability.variety.Obscuration,Conversion or obscuration (ransomware),related-to,T1486,Data Encrypted for Impact,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
669,veris,1.4.1,action.hacking,action.hacking.variety.Profile host,Enumerating the state of the current host,related-to,T1518,Software Discovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
670,veris,1.4.1,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1489,Service Stop,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
671,veris,1.4.1,attribute.availability,attribute.availability.variety.Interruption,Interruption,related-to,T1489,Service Stop,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
672,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1490,Inhibit System Recovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
673,veris,1.4.1,action.malware,action.malware.variety.Ransomware,Ransomware (encrypt or seize stored data),related-to,T1490,Inhibit System Recovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
674,veris,1.4.1,attribute.availability,attribute.availability.variety.Loss,Loss,related-to,T1490,Inhibit System Recovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
675,veris,1.4.1,attribute.availability,attribute.availability.variety.Obscuration,Conversion or obscuration (ransomware),related-to,T1491,Defacement,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
676,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Defacement,Deface content,related-to,T1491,Defacement,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
677,veris,1.4.1,attribute.availability,attribute.availability.variety.Obscuration,Conversion or obscuration (ransomware),related-to,T1491.001,Internal Defacement,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
678,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Defacement,Deface content,related-to,T1491.001,Internal Defacement,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
679,veris,1.4.1,attribute.availability,attribute.availability.variety.Obscuration,Conversion or obscuration (ransomware),related-to,T1491.002,External Defacement,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
680,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Defacement,Deface content,related-to,T1491.002,External Defacement,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
681,veris,1.4.1,action.malware,action.malware.variety.Destroy data,Destroy or corrupt stored data,related-to,T1495,Firmware Corruption,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
682,veris,1.4.1,attribute.availability,attribute.availability.variety.Destruction,Destruction,related-to,T1495,Firmware Corruption,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
683,veris,1.4.1,attribute.availability,attribute.availability.variety.Interruption,Interruption,related-to,T1495,Firmware Corruption,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
684,veris,1.4.1,attribute.availability,attribute.availability.variety.Loss,Loss,related-to,T1495,Firmware Corruption,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
685,veris,1.4.1,action.hacking,action.hacking.variety.Profile host,Enumerating the state of the current host,related-to,T1518.002,Backup Software Discovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
686,veris,1.4.1,action.malware,action.malware.variety.Click fraud,"Click fraud, whether or not cryptocurrency mining.  Also mark 'Click fraud or cryptocurrency mining'. Child of 'Click fraud and cryptocurrency mining'.",related-to,T1496,Resource Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
687,veris,1.4.1,action.malware,action.malware.variety.Click fraud and cryptocurrency mining,Click fraud or cryptocurrency mining. Parent of 'Click fraud' and 'Cryptocurrency mining'.,related-to,T1496,Resource Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
688,veris,1.4.1,action.malware,action.malware.variety.Cryptocurrency mining,"Cryptocurrency mining, whether or not click fraud. Child of 'Click fraud and cryptocurrency mining'.",related-to,T1496,Resource Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
689,veris,1.4.1,action.malware,action.malware.variety.Click fraud and cryptocurrency mining,Click fraud or cryptocurrency mining. Parent of 'Click fraud' and 'Cryptocurrency mining'.,related-to,T1496.001,Compute Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
690,veris,1.4.1,action.malware,action.malware.variety.Cryptocurrency mining,"Cryptocurrency mining, whether or not click fraud. Child of 'Click fraud and cryptocurrency mining'.",related-to,T1496.001,Compute Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
691,veris,1.4.1,attribute.availability,attribute.availability.variety.Degradation,Performance degradation,related-to,T1496,Resource Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
692,veris,1.4.1,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1525,Implant Internal Image,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
693,veris,1.4.1,action.hacking,action.hacking.vector.Backdoor,Hacking actions taken through a backdoor.  C2 is only used by malware.,related-to,T1525,Implant Internal Image,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
694,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1526,Cloud Service Discovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
695,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1529,System Shutdown/Reboot,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
696,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1531,Account Access Removal,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
697,veris,1.4.1,action.hacking,action.hacking.variety.Forced browsing,Forced browsing or predictable resource location. Child of 'Exploit vuln'.,related-to,T1539,Steal Web Session Cookie,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
698,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1497,Virtualization/Sandbox Evasion,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
699,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1497.001,System Checks,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
700,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1497.002,User Activity Based Checks,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
701,veris,1.4.1,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1497.003,Time Based Checks,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
702,veris,1.4.1,action.hacking,action.hacking.variety.AiTM,Adversary-in-the-middle attack. Child of 'Exploit vuln',related-to,T1539,Steal Web Session Cookie,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
703,veris,1.4.1,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1498,Network Denial of Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
704,veris,1.4.1,attribute.availability,attribute.availability.variety.Degradation,Performance degradation,related-to,T1498,Network Denial of Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
705,veris,1.4.1,attribute.availability,attribute.availability.variety.Loss,Loss,related-to,T1498,Network Denial of Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
706,veris,1.4.1,action.hacking,action.hacking.variety.Session replay,Session replay. Child of 'Exploit vuln'.,related-to,T1539,Steal Web Session Cookie,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
707,veris,1.4.1,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1498.001,Direct Network Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
708,veris,1.4.1,attribute.availability,attribute.availability.variety.Degradation,Performance degradation,related-to,T1498.001,Direct Network Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
709,veris,1.4.1,attribute.availability,attribute.availability.variety.Loss,Loss,related-to,T1498.001,Direct Network Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
710,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1543,Create or Modify System Process,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
711,veris,1.4.1,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1498.002,Reflection Amplification,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
712,veris,1.4.1,attribute.availability,attribute.availability.variety.Degradation,Performance degradation,related-to,T1498.002,Reflection Amplification,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
713,veris,1.4.1,attribute.availability,attribute.availability.variety.Loss,Loss,related-to,T1498.002,Reflection Amplification,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
714,veris,1.4.1,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1543,Create or Modify System Process,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
715,veris,1.4.1,action.hacking,action.hacking.vector.Backdoor,Hacking actions taken through a backdoor.  C2 is only used by malware.,related-to,T1543,Create or Modify System Process,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
716,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1543.001,Launch Agent,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
717,veris,1.4.1,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1499,Endpoint Denial of Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
718,veris,1.4.1,attribute.availability,attribute.availability.variety.Degradation,Performance degradation,related-to,T1499,Endpoint Denial of Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
719,veris,1.4.1,attribute.availability,attribute.availability.variety.Loss,Loss,related-to,T1499,Endpoint Denial of Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
720,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1543.002,Systemd Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
721,veris,1.4.1,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1499.001,OS Exhaustion Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
722,veris,1.4.1,attribute.availability,attribute.availability.variety.Degradation,Performance degradation,related-to,T1499.001,OS Exhaustion Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
723,veris,1.4.1,attribute.availability,attribute.availability.variety.Loss,Loss,related-to,T1499.001,OS Exhaustion Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
724,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1543.003,Windows Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
725,veris,1.4.1,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1499.002,Service Exhaustion Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
726,veris,1.4.1,attribute.availability,attribute.availability.variety.Degradation,Performance degradation,related-to,T1499.002,Service Exhaustion Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
727,veris,1.4.1,attribute.availability,attribute.availability.variety.Loss,Loss,related-to,T1499.002,Service Exhaustion Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
728,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1543.004,Launch Daemon,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
729,veris,1.4.1,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1499.003,Application Exhaustion Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
730,veris,1.4.1,attribute.availability,attribute.availability.variety.Degradation,Performance degradation,related-to,T1499.003,Application Exhaustion Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
731,veris,1.4.1,attribute.availability,attribute.availability.variety.Loss,Loss,related-to,T1499.003,Application Exhaustion Flood,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
732,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1543.005,Container Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
733,veris,1.4.1,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1499.004,Application or System Exploitation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
734,veris,1.4.1,attribute.availability,attribute.availability.variety.Degradation,Performance degradation,related-to,T1499.004,Application or System Exploitation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
735,veris,1.4.1,attribute.availability,attribute.availability.variety.Loss,Loss,related-to,T1499.004,Application or System Exploitation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
736,veris,1.4.1,action.malware,action.malware.variety.Backdoor,Malware creates a backdoor capability for hacking. Child of 'RAT' when combined with 'Trojan'. Child of 'Backdoor or C2'.,related-to,T1505,Server Software Component,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
737,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1505,Server Software Component,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
738,veris,1.4.1,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1546,Event Triggered Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
739,veris,1.4.1,action.malware,action.malware.variety.Backdoor,Malware creates a backdoor capability for hacking. Child of 'RAT' when combined with 'Trojan'. Child of 'Backdoor or C2'.,related-to,T1505.001,SQL Stored Procedures,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
740,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1505.001,SQL Stored Procedures,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
741,veris,1.4.1,action.hacking,action.hacking.variety.XML injection,XML injection. Child of 'Exploit vuln'.,related-to,T1546,Event Triggered Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
742,veris,1.4.1,action.malware,action.malware.variety.Backdoor,Malware creates a backdoor capability for hacking. Child of 'RAT' when combined with 'Trojan'. Child of 'Backdoor or C2'.,related-to,T1505.002,Transport Agent,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
743,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1505.002,Transport Agent,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
744,veris,1.4.1,action.malware,action.malware.variety.Backdoor,Malware creates a backdoor capability for hacking. Child of 'RAT' when combined with 'Trojan'. Child of 'Backdoor or C2'.,related-to,T1505.003,Web Shell,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
745,veris,1.4.1,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1505.003,Web Shell,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
746,veris,1.4.1,action.hacking,action.hacking.vector.Backdoor,Hacking actions taken through a backdoor.  C2 is only used by malware.,related-to,T1546,Event Triggered Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
747,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1547,Boot or Logon Autostart Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
